DATE,TIME,LAT,,LON,,POWER(V),TEMP(C),#FILES,MIC0 TYPE,MIC1 TYPE 
2017-Jul-04,23:13:00,0.00000,N,0.00000,W,5.8,21.00,1,IN,IN
2017-Jul-04,23:29:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jul-04,23:45:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jul-05,00:01:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jul-05,00:17:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jul-05,00:33:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jul-05,00:49:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jul-05,01:05:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jul-05,01:21:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jul-05,01:37:00,0.00000,N,0.00000,W,5.8,20.75,1,IN,IN
2017-Jul-05,01:53:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jul-05,02:09:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jul-05,02:25:00,0.00000,N,0.00000,W,5.8,20.75,1,IN,IN
2017-Jul-05,02:41:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jul-05,02:57:00,0.00000,N,0.00000,W,5.8,20.75,1,IN,IN
2017-Jul-05,03:13:00,0.00000,N,0.00000,W,5.8,20.50,1,IN,IN
2017-Jul-05,03:29:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jul-05,03:45:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jul-05,04:01:00,0.00000,N,0.00000,W,5.8,20.00,1,IN,IN
2017-Jul-05,04:17:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jul-05,04:33:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jul-05,04:49:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jul-05,05:05:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jul-05,05:21:00,0.00000,N,0.00000,W,5.8,20.00,1,IN,IN
2017-Jul-05,05:37:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
